goal,xGoal,arenaAdjustedXCordABS,arenaAdjustedYCord,shooterName,season,period,shotType,shotRebound,shotRush,shotOnEmptyNet,isPlayoffGame,isHomeTeam,homeSkatersOnIce,awaySkatersOnIce,teamCode,goalieNameForShot,arenaAdjustedShotDistance,shotAngleAdjusted,Shots
0,0.0299069,28.0,7.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Thatcher Demko,61.0,6.54629078329,3037
0,0.00741426,44.0,1.0,Jamie Drysdale,2025,2,SLAP,0,0,0,0,0,4,5,PHI,Thatcher Demko,45.0,1.27303002006,3037
0,0.0456953,73.0,-25.0,Travis Sanheim,2025,2,SNAP,0,0,0,0,0,4,4,PHI,Thatcher Demko,30.0,57.3807569288,3037
0,0.0245208,46.0,28.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,0,4,4,PHI,Thatcher Demko,51.0,33.0706778228,3037
0,0.251287,82.0,1.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,0,4,4,PHI,Thatcher Demko,7.07106781187,8.13010235416,3037
0,0.0216156,45.0,29.0,Cam York,2025,3,WRIST,0,0,0,0,0,5,4,PHI,Thatcher Demko,53.0,33.3885135761,3037
1,0.175028816793,84.0,-1.0,Bobby Brink,2025,3,DEFL,0,0,0,0,0,5,5,PHI,Thatcher Demko,5.09901951359,11.309932474,3037
0,0.0224665,38.0,37.0,Matvei Michkov,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Thatcher Demko,63.0,35.9605171966,3037
0,0.13926,85.0,-4.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Thatcher Demko,5.65685424949,45.0,3037
0,0.049447,73.0,20.0,Owen Tippett,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Thatcher Demko,26.0,51.3401917459,3037
0,0.16390979198,83.0,-1.0,Sean Couturier,2025,3,BACK,0,0,0,0,0,5,5,PHI,Thatcher Demko,6.0827625303,9.46232220803,3037
0,0.0850512,71.0,-7.0,Rodrigo Abols,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Thatcher Demko,19.0,21.2505055071,3037
0,0.0588395,56.0,-2.0,Matvei Michkov,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Thatcher Demko,33.0,3.46822925892,3037
0,0.0397208,47.0,4.0,Trevor Zegras,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Thatcher Demko,42.0,5.44033203101,3037
0,0.0166309,40.0,-25.0,Jamie Drysdale,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Thatcher Demko,55.0,27.0308602598,3037
0,0.00872175,76.0,41.0,Christian Dvorak,2025,3,WRIST,0,0,0,0,0,5,4,PHI,Thatcher Demko,43.0,72.4075754378,3037
1,0.704857,28.0,-36.0,Owen Tippett,2025,3,WRIST,0,0,1,0,0,6,4,PHI,,71.0,30.5475717489,3037
1,0.559485,46.0,7.0,Christian Dvorak,2025,3,,0,0,1,0,0,6,5,PHI,,44.0,9.24611274556,3037
0,0.0191975,33.0,-32.0,Noah Juulsen,2025,1,SLAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,64.0,29.7448812969,3037
0,0.0216416,29.0,-37.0,Travis Sanheim,2025,1,SLAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,70.0,31.6607510966,3037
0,0.0104839,65.0,-31.0,Rasmus Ristolainen,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,39.0,52.2531946127,3037
0,0.0516010244603,65.0,-9.0,Noah Cates,2025,1,DEFL,0,0,0,0,0,5,5,PHI,Dustin Wolf,26.0,20.5560452196,3037
0,0.0607341,64.0,-15.0,Noah Juulsen,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,29.0,30.9637565321,3037
0,0.0335885,61.0,-22.0,Bobby Brink,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,36.0,38.1572265874,3037
0,0.0436228,63.0,-17.0,Travis Konecny,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,31.0,33.1785116594,3037
0,0.100153376608,83.0,-3.0,Christian Dvorak,2025,1,TIP,0,0,0,0,0,5,5,PHI,Dustin Wolf,6.7082039325,26.5650511771,3037
0,0.0387274,56.0,35.0,Cam York,2025,1,SLAP,1,0,0,0,0,5,5,PHI,Dustin Wolf,48.0,46.6846843179,3037
0,0.00656536,26.0,32.0,Denver Barkey,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,71.0,26.927677851,3037
0,0.0102149,68.0,15.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,0,4,5,PHI,Dustin Wolf,26.0,35.537677792,3037
0,0.00650026,38.0,-1.0,Jamie Drysdale,2025,2,SLAP,0,0,0,0,0,4,5,PHI,Dustin Wolf,51.0,1.12330271408,3037
0,0.00406807,38.0,-16.0,Cam York,2025,2,WRIST,0,0,0,0,0,4,5,PHI,Dustin Wolf,53.0,17.4179707922,3037
0,0.00908344,73.0,-14.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,0,4,5,PHI,Dustin Wolf,21.0,41.1859251657,3037
0,0.204528,73.0,3.0,Owen Tippett,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,16.0,10.6196552762,3037
0,0.0628065,63.0,12.0,Travis Konecny,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,29.0,24.7751405688,3037
1,0.0133103,61.0,32.0,Travis Konecny,2025,2,,0,0,0,0,0,5,5,PHI,Dustin Wolf,43.0,48.8140748343,3037
0,0.019801,29.0,12.0,Noah Juulsen,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,61.0,11.309932474,3037
0,0.25406,86.0,6.0,Noah Cates,2025,2,WRIST,1,0,0,0,0,5,5,PHI,Dustin Wolf,6.7082039325,63.4349488229,3037
0,0.0195731,70.0,35.0,Owen Tippett,2025,2,WRIST,0,0,0,0,0,4,4,PHI,Dustin Wolf,40.0,61.5043613818,3037
0,0.01,90.0,8.0,Travis Sanheim,2025,2,WRAP,0,0,0,0,0,4,4,PHI,Dustin Wolf,8.0622577483,82.8749836511,3037
0,0.0929044,86.0,7.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,0,5,4,PHI,Dustin Wolf,7.61577310586,66.8014094864,3037
0,0.0141531,41.0,25.0,Nick Seeler,2025,3,SLAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,54.0,27.5120026239,3037
0,0.094535,83.0,8.0,Travis Konecny,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,10.0,53.1301023542,3037
0,0.0199917,66.0,29.0,Nick Seeler,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,37.0,51.5819446552,3037
0,0.0166409,52.0,24.0,Travis Sanheim,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,44.0,32.9694039035,3037
0,0.0327828984461,74.0,13.0,Owen Tippett,2025,3,BACK,0,0,0,0,0,5,5,PHI,Dustin Wolf,20.0,40.91438322,3037
0,0.227454620602,88.0,10.0,Cam York,2025,3,BACK,1,0,0,0,0,5,5,PHI,Dustin Wolf,10.0,84.2894068625,3037
0,0.046790141793,74.0,-5.0,Christian Dvorak,2025,3,TIP,0,0,0,0,0,5,5,PHI,Dustin Wolf,16.0,18.4349488229,3037
0,0.012021,62.0,38.0,Nick Seeler,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,47.0,54.605204155,3037
0,0.0190956,80.0,-29.0,Owen Tippett,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,30.0,72.7585406011,3037
0,0.303609,78.0,-1.0,Sean Couturier,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,11.0,5.19442890773,3037
0,0.340469,77.0,10.0,Nick Seeler,2025,3,WRIST,1,0,0,0,0,5,5,PHI,Dustin Wolf,16.0,39.8055710923,3037
0,0.175789,86.0,6.0,Owen Tippett,2025,3,WRIST,1,0,0,0,0,5,5,PHI,Dustin Wolf,6.7082039325,63.4349488229,3037
0,0.00798914,41.0,-34.0,Noah Juulsen,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Dustin Wolf,59.0,35.3112134396,3037
0,0.00927458,65.0,20.0,Owen Tippett,2025,3,WRIST,0,0,0,0,0,4,5,PHI,Dustin Wolf,31.0,39.8055710923,3037
0,0.00573187400879,63.0,-1.0,Noah Cates,2025,3,TIP,0,0,0,0,0,4,5,PHI,Dustin Wolf,26.0,2.20259816177,3037
0,0.00944566685373,80.0,2.0,Christian Dvorak,2025,3,TIP,0,0,0,0,0,4,5,PHI,Dustin Wolf,9.21954445729,12.5288077092,3037
0,0.00790142,54.0,8.0,Cam York,2025,3,WRIST,0,0,0,0,0,4,5,PHI,Dustin Wolf,36.0,12.8750015596,3037
0,0.0529091,73.0,-24.0,Trevor Zegras,2025,3,SLAP,0,0,0,0,0,5,5,PHI,Dustin Wolf,29.0,56.309932474,3037
0,0.139892860044,80.0,-3.0,Rodrigo Abols,2025,3,TIP,0,0,0,0,0,5,5,PHI,Dustin Wolf,9.48683298051,18.4349488229,3037
0,0.0769589132377,76.0,-8.0,Rodrigo Abols,2025,3,BACK,1,0,0,0,0,5,5,PHI,Dustin Wolf,15.0,31.6075022462,3037
0,0.0105065699893,76.0,20.0,Trevor Zegras,2025,1,BACK,0,0,0,0,0,5,5,PHI,Calvin Pickard,24.0,56.9761324442,3037
0,0.0122092,28.0,-22.0,Carl Grundstrom,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,65.0,19.8321298502,3037
0,0.0151803,39.0,-11.0,Sean Couturier,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,51.0,12.4074185274,3037
1,0.132578,75.0,-0.0,Denver Barkey,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,14.0,0.0,3037
0,0.0122474,31.0,-29.0,Jamie Drysdale,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,65.0,26.5650511771,3037
0,0.0156909,40.0,2.0,Sean Couturier,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,49.0,2.33730585912,3037
0,0.0549145,62.0,-17.0,Sean Couturier,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,32.0,32.1957339347,3037
1,0.0542366,63.0,18.0,Travis Sanheim,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,32.0,34.6951535312,3037
1,0.19900019795,84.0,3.0,Bobby Brink,2025,1,DEFL,0,0,0,0,0,5,5,PHI,Calvin Pickard,5.83095189485,30.9637565321,3037
0,0.0144119,49.0,-32.0,Nick Seeler,2025,1,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,51.0,38.6598082541,3037
0,0.0194718,35.0,-2.0,Sean Couturier,2025,1,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,54.0,2.12109639666,3037
0,0.0551745671261,86.0,26.0,Cam York,2025,1,BACK,1,0,0,0,0,5,5,PHI,Calvin Pickard,26.0,83.4180553448,3037
0,0.0105897,46.0,25.0,Emil Andrae,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,50.0,30.1735200296,3037
0,0.0260619305947,59.0,9.0,Carl Grundstrom,2025,2,TIP,0,0,0,0,0,5,5,PHI,Calvin Pickard,31.0,16.699244234,3037
0,0.0309342,66.0,21.0,Rodrigo Abols,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,31.0,42.3974377975,3037
0,0.102707,53.0,8.0,Trevor Zegras,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,37.0,12.5288077092,3037
0,0.01,90.0,-5.0,Christian Dvorak,2025,2,WRAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,5.09901951359,78.690067526,3037
0,0.0322294350522,62.0,17.0,Carl Grundstrom,2025,2,TIP,0,0,0,0,0,5,5,PHI,Calvin Pickard,32.0,32.1957339347,3037
0,0.0296906,28.0,-7.0,Travis Sanheim,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,61.0,6.54629078329,3037
0,0.00540590231786,40.0,-40.0,Sean Couturier,2025,2,BACK,0,0,0,0,0,5,4,PHI,Calvin Pickard,63.0,39.2256740973,3037
0,0.0184675,39.0,-15.0,Rodrigo Abols,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,52.0,16.699244234,3037
0,0.013205293977,64.0,-24.0,Sean Couturier,2025,2,BACK,0,0,0,0,0,5,4,PHI,Calvin Pickard,35.0,43.8308606721,3037
0,0.0287789,52.0,-9.0,Travis Sanheim,2025,2,WRIST,0,0,0,0,0,5,4,PHI,Calvin Pickard,38.0,13.6713071322,3037
0,0.016759,29.0,27.0,Carl Grundstrom,2025,2,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,66.0,24.227745318,3037
0,0.0231969,87.0,-22.0,Rasmus Ristolainen,2025,2,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,22.0,84.8055710923,3037
0,0.0280668,47.0,-21.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,47.0,26.5650511771,3037
0,0.0664393,63.0,-11.0,Rasmus Ristolainen,2025,2,WRIST,0,0,0,0,0,5,6,PHI,Calvin Pickard,28.0,22.9321004376,3037
0,0.370662,88.0,-7.0,Rasmus Ristolainen,2025,2,WRIST,1,0,0,0,0,5,6,PHI,Calvin Pickard,7.07106781187,81.8698976458,3037
0,0.0173372,84.0,6.0,Owen Tippett,2025,2,WRIST,0,0,0,0,0,4,5,PHI,Calvin Pickard,7.81024967591,50.1944289077,3037
0,0.018034,86.0,4.0,Owen Tippett,2025,2,WRIST,1,0,0,0,0,4,5,PHI,Calvin Pickard,5.0,53.1301023542,3037
0,0.00479946,29.0,-12.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,0,4,5,PHI,Calvin Pickard,61.0,11.309932474,3037
0,0.240071,84.0,1.0,Cam York,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,5.09901951359,11.309932474,3037
0,0.0109974,52.0,-34.0,Travis Konecny,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,50.0,42.5804907833,3037
0,0.01,90.0,-16.0,Matvei Michkov,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,16.0,86.423665625,3037
0,0.0461048,77.0,20.0,Bobby Brink,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,23.0,59.0362434679,3037
0,0.168269,84.0,-5.0,Sean Couturier,2025,3,SNAP,0,0,0,0,0,5,5,PHI,Calvin Pickard,7.07106781187,45.0,3037
0,0.0709298,79.0,12.0,Matvei Michkov,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,16.0,50.1944289077,3037
0,0.0109049,59.0,-33.0,Travis Konecny,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,45.0,47.7263109939,3037
1,0.0191025,33.0,-35.0,Nick Seeler,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,66.0,32.0053832081,3037
0,0.147027,62.0,-14.0,Owen Tippett,2025,3,SNAP,0,0,0,0,0,5,6,PHI,Calvin Pickard,30.0,27.4075754378,3037
0,0.058981,56.0,-5.0,Cam York,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,33.0,8.61564818416,3037
0,0.556413,70.0,34.0,Travis Konecny,2025,3,WRIST,0,0,1,0,0,6,5,PHI,,39.0,60.8025139539,3037
0,0.727114,64.0,-40.0,Sean Couturier,2025,3,WRIST,0,0,1,0,0,6,5,PHI,,47.0,57.9946167919,3037
1,0.751419,42.0,-16.0,Owen Tippett,2025,3,WRIST,0,0,1,0,0,6,5,PHI,,50.0,18.7998851587,3037
0,0.185553308107,85.0,-2.0,Matvei Michkov,2025,3,DEFL,0,0,0,0,0,5,5,PHI,Calvin Pickard,4.472135955,26.5650511771,3037
0,0.0131998,64.0,37.0,Jamie Drysdale,2025,3,WRIST,0,0,0,0,0,5,5,PHI,Calvin Pickard,45.0,55.9540626434,3037
0,0.0782119537449,66.0,-0.0,Travis Sanheim,2025,1,TIP,0,0,0,0,1,5,5,PHI,Lukas Dostal,23.0,0.0,3037
0,0.0423351,56.0,14.0,Travis Konecny,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,36.0,22.9887168021,3037
0,0.0806493,64.0,-13.0,Owen Tippett,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,28.0,27.4744316263,3037
0,0.0209993,31.0,33.0,Jamie Drysdale,2025,1,WRIST,1,0,0,0,1,5,5,PHI,Lukas Dostal,67.0,29.6383836882,3037
0,0.0392366,38.0,4.0,Jamie Drysdale,2025,1,SLAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,51.0,4.48460600954,3037
0,0.0271524,66.0,-26.0,Rodrigo Abols,2025,1,SLAP,0,0,0,0,1,4,5,PHI,Lukas Dostal,35.0,48.5035316448,3037
0,0.24748,82.0,-5.0,Carl Grundstrom,2025,1,WRIST,1,0,0,0,1,4,5,PHI,Lukas Dostal,8.60232526704,35.537677792,3037
0,0.0303406,39.0,22.0,Emil Andrae,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,55.0,23.7494944929,3037
0,0.0886032177099,82.0,-4.0,Sean Couturier,2025,1,TIP,0,0,0,0,1,5,5,PHI,Lukas Dostal,8.0622577483,29.7448812969,3037
0,0.0849078214731,82.0,-5.0,Travis Konecny,2025,1,TIP,0,0,0,0,1,5,4,PHI,Lukas Dostal,8.60232526704,35.537677792,3037
0,0.0550659,57.0,-15.0,Travis Konecny,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,35.0,25.1148348861,3037
0,0.0525761,54.0,-20.0,Denver Barkey,2025,1,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,40.0,29.7448812969,3037
0,0.147582,73.0,10.0,Nikita Grebenkin,2025,1,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,19.0,32.0053832081,3037
1,0.0355157,82.0,25.0,Trevor Zegras,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,26.0,74.3577535428,3037
0,0.125907,71.0,8.0,Travis Konecny,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,20.0,23.9624889746,3037
0,0.0318962,33.0,-1.0,Rasmus Ristolainen,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,56.0,1.02303018867,3037
0,0.130029,86.0,-14.0,Owen Tippett,2025,1,,0,0,0,0,1,5,4,PHI,Lukas Dostal,14.0,77.905242923,3037
1,0.0662239,77.0,24.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,27.0,63.4349488229,3037
0,0.0199319,85.0,-25.0,Carl Grundstrom,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,25.0,80.9097230792,3037
0,0.100476,75.0,12.0,Cam York,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,18.0,40.601294645,3037
0,0.0434863,82.0,-25.0,Sean Couturier,2025,1,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,26.0,74.3577535428,3037
0,0.0371434,51.0,-10.0,Owen Tippett,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,39.0,14.7435628365,3037
1,0.0256779,40.0,5.0,Cam York,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,49.0,5.82634202956,3037
0,0.0561536,50.0,7.0,Cam York,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,40.0,10.175510843,3037
0,0.0973991,58.0,15.0,Owen Tippett,2025,2,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,34.0,25.8209919742,3037
0,0.0546151,46.0,16.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,46.0,20.4098828338,3037
0,0.0456333,44.0,11.0,Owen Tippett,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,46.0,13.7362683056,3037
0,0.109205,77.0,20.0,Owen Tippett,2025,2,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,23.0,59.0362434679,3037
0,0.095313,65.0,-16.0,Trevor Zegras,2025,2,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,29.0,33.690067526,3037
0,0.0354579,44.0,-15.0,Owen Tippett,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,47.0,18.4349488229,3037
0,0.0405302,38.0,-17.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,54.0,18.4349488229,3037
0,0.0715907558334,74.0,-4.0,Christian Dvorak,2025,2,TIP,0,0,0,0,1,5,4,PHI,Lukas Dostal,16.0,14.9314171781,3037
0,0.0468027,73.0,20.0,Garnet Hathaway,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,26.0,51.3401917459,3037
0,0.0623717,51.0,10.0,Cam York,2025,2,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,39.0,14.7435628365,3037
0,0.0432212,37.0,-2.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,52.0,2.20259816177,3037
0,0.325777023365,84.0,-1.0,Sean Couturier,2025,2,DEFL,1,0,0,0,1,5,4,PHI,Lukas Dostal,5.09901951359,11.309932474,3037
0,0.420061420823,87.0,-0.0,Noah Cates,2025,2,DEFL,1,0,0,0,1,5,4,PHI,Lukas Dostal,2.0,0.0,3037
0,0.0944556,63.0,-10.0,Cam York,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,28.0,21.0375110254,3037
0,0.0179101,48.0,-27.0,Rasmus Ristolainen,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,49.0,33.3663660011,3037
0,0.0204473,32.0,1.0,Garnet Hathaway,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,57.0,1.00508600525,3037
0,0.155460557237,80.0,-0.0,Noah Cates,2025,2,DEFL,1,0,0,0,1,5,5,PHI,Lukas Dostal,9.0,0.0,3037
1,0.054869,46.0,-12.0,Travis Sanheim,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,45.0,15.5928109393,3037
0,0.0315224,56.0,-23.0,Nikita Grebenkin,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,40.0,34.8753283446,3037
0,0.0809406,72.0,-13.0,Garnet Hathaway,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,21.0,37.4053566314,3037
0,0.00573316800216,73.0,29.0,Christian Dvorak,2025,3,BACK,0,0,0,0,1,4,5,PHI,Lukas Dostal,33.0,61.1134182331,3037
0,0.0141268,29.0,20.0,Owen Tippett,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,63.0,18.4349488229,3037
0,0.0725161,63.0,-11.0,Christian Dvorak,2025,3,SNAP,0,0,0,0,1,5,5,PHI,Lukas Dostal,28.0,22.9321004376,3037
0,0.151229041725,86.0,6.0,Rasmus Ristolainen,2025,3,BACK,0,0,0,0,1,5,3,PHI,Lukas Dostal,6.7082039325,63.4349488229,3037
0,0.132688,81.0,-14.0,Travis Konecny,2025,3,WRIST,0,0,0,0,1,5,4,PHI,Lukas Dostal,16.0,60.2551187031,3037
0,0.113257,62.0,4.0,Travis Konecny,2025,3,SNAP,0,0,0,0,1,5,4,PHI,Lukas Dostal,27.0,8.42696902148,3037
0,0.0347241,57.0,15.0,Owen Tippett,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,35.0,25.1148348861,3037
1,0.0202678,33.0,-30.0,Nikita Grebenkin,2025,3,WRIST,0,0,0,0,1,5,5,PHI,Lukas Dostal,64.0,28.17859011,3037
0,0.0645966,63.0,8.0,Owen Tippett,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,27.0,17.1027289691,3037
0,0.029983,67.0,-28.0,Sean Couturier,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,36.0,51.8427734126,3037
0,0.142658,65.0,-3.0,Denver Barkey,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,24.0,7.1250163489,3037
0,0.0567519585249,79.0,8.0,Sean Couturier,2025,1,TIP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,13.0,38.6598082541,3037
0,0.01,91.0,-25.0,Trevor Zegras,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,25.0,85.4260787401,3037
0,0.0247569,43.0,-1.0,Rodrigo Abols,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,46.0,1.24536426677,3037
0,0.120812357495,81.0,3.0,Christian Dvorak,2025,1,DEFL,0,0,0,0,1,5,5,PHI,Dennis Hildeby,8.54400374532,20.5560452196,3037
0,0.180334,81.0,4.0,Christian Dvorak,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,8.94427191,26.5650511771,3037
0,0.0490106384949,77.0,5.0,Rodrigo Abols,2025,1,TIP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,13.0,22.619864948,3037
0,0.00549655,16.0,30.0,Sean Couturier,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,79.0,22.34064796,3037
0,0.102680438371,83.0,-4.0,Cam York,2025,1,BACK,0,0,0,0,1,5,5,PHI,Dennis Hildeby,7.21110255093,33.690067526,3037
0,0.20345,68.0,-6.0,Nikita Grebenkin,2025,1,SNAP,1,0,0,0,1,5,5,PHI,Dennis Hildeby,22.0,15.9453959009,3037
0,0.0173415,28.0,10.0,Carl Grundstrom,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,62.0,9.30994017499,3037
0,0.0408674226547,75.0,-8.0,Carl Grundstrom,2025,1,TIP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,16.0,29.7448812969,3037
0,0.0117868,29.0,-38.0,Nick Seeler,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,71.0,32.3474434994,3037
0,0.0368554,65.0,20.0,Rasmus Ristolainen,2025,1,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,31.0,39.8055710923,3037
0,0.0246288,79.0,-25.0,Nick Seeler,2025,1,SNAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,27.0,68.1985905136,3037
1,0.0795886,61.0,9.0,Travis Konecny,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,29.0,17.8188889145,3037
0,0.136601,78.0,8.0,Christian Dvorak,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,14.0,36.0273733851,3037
0,0.121786,80.0,6.0,Christian Dvorak,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,11.0,33.690067526,3037
0,0.00934952,53.0,36.0,Owen Tippett,2025,2,WRIST,0,0,0,0,1,5,5,PHI,Dennis Hildeby,51.0,45.0,3037
0,0.0281241,46.0,21.0,Cam York,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,48.0,26.0295921915,3037
0,0.012255,64.0,39.0,Carl Grundstrom,2025,2,SNAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,46.0,57.3390872783,3037
0,0.0146413,40.0,21.0,Cam York,2025,2,SLAP,0,0,0,0,1,5,5,PHI,Dennis Hildeby,53.0,23.1985905136,3037
